source_id,teff_gspphot,logg_gspphot,mg_gspphot,mh_gspphot,radius_gspphot,distance_gspphot,lum_flame,mass_flame,age_flame,evolstage_flame,ag_gspphot
3001428566419966592,5629.0596,4.0414,3.9152,-0.2158,1.4897,52.8747,1.9961985,0.9870847,11.307147,442,0.0005
3009908378049913216,5901.527,4.151,4.0515,-0.4758,1.274,26.8138,1.7605902,1.0619134,6.6991153,348,1e-04
3046930579529070464,5901.8315,4.2152,4.0596,-0.1343,1.2567,410.875,1.741413,1.0559635,6.910452,350,0.0566
3094290054327367168,,,,,,,,,,,
3189306030970782208,3577.9766,4.0251,8.0368,-1.2727,0.719,52.7341,0.07445005,0.59785426,9.718309,263,0.0262
3229669755661140224,5665.2163,4.1308,3.5764,-0.0747,1.7091,584.5208,2.792567,1.0702041,8.607886,461,0.1072
3245123980001812864,4775.053,3.0387,2.2948,-0.2383,4.8255,46.7279,10.916383,1.1104287,8.14103,765,1e-04
3545653561942122368,,,,,,,,,,,
3628687065162340224,5192.0737,4.5669,5.7219,-0.0345,0.7766,109.6012,0.40587988,0.87986153,1.1300575,124,0.0847
3681795018676501120,5635.528,4.2463,4.3956,-0.0164,1.1831,44.8679,1.2645535,0.92776895,12.691197,381,0.0002
3684934540986187776,4989.4634,4.4936,5.7069,-0.0591,0.8636,21.0261,0.41448495,,,416,0.0
3812355328621651328,5365.5444,4.3872,4.9951,0.2581,1.0008,18.155,0.7446525,,,356,0.0
3855246074629979264,4558.9014,4.6301,6.6912,0.7379,0.7024,77.895,0.19194397,0.71872824,10.562985,218,0.2115
3856449627544923392,3671.7307,4.4539,8.0321,-0.5081,0.6967,77.8501,0.07640901,0.59966993,10.874001,254,0.283
3859431674878660864,3798.5198,4.672,8.2956,0.0581,0.5805,116.7045,0.064705074,0.57472503,12.643493,249,0.4114
3952692457305436800,4827.7886,2.7061,1.3544,-0.2602,7.0076,163.2918,24.455528,2.353069,0.7382624,570,0.0499
3977050728669174912,5233.922,4.4639,5.225,0.3268,0.9545,32.2764,0.6175597,0.84304446,,350,0.0
3979226627820659072,,,,,,,,,,,
4031575166693272832,4866.0166,4.6167,6.261,0.0136,0.7137,117.4924,0.2419186,,,,0.067
4083840142695803520,6345.2573,3.6956,2.0944,-0.4547,2.7093,1195.5667,1.4019363,,,,0.1762
4122343906015148544,,,,,,,,,,,
4134094524223600640,5976.082,4.291,4.0817,-0.3729,1.221,43.6719,1.7004539,1.0674317,5.743878,328,0.0
4282578724832056576,3560.909,4.3014,8.2323,-0.7388,0.6884,11.1175,0.06956438,0.5864519,9.750143,266,0.0015
4284721191974346752,5468.387,4.3242,4.6707,-0.6582,1.1286,831.8886,1.20094,0.9232593,12.554884,359,1.1124
4285684673395749120,5922.464,4.2798,4.3838,-0.4765,1.0855,615.9325,1.3510712,1.0431664,4.9052877,298,0.4039
4285689616891369600,5767.9927,4.1172,4.0095,-0.2738,1.3539,1036.0543,2.0503507,1.0174419,9.616464,413,0.606
3179036008830848,2962.7512,4.9724,12.3702,-0.2385,0.2052,8.6131,0.0030004985,,,,0.0004
217334764042444288,4929.3433,4.5125,5.9997,-0.5665,0.7825,32.3996,0.3355925,,,328,0.0
228532602782156288,5779.5303,4.0917,3.3602,-0.0879,1.809,67.5949,3.256958,1.1250447,6.94121,444,0.0006
302956655074266112,5666.358,4.3559,4.7203,-0.163,1.0104,49.7235,0.959003,0.94831336,8.080737,317,1e-04
369669965470499456,5860.138,4.338,4.5508,-0.3513,1.0239,67.4831,1.1101432,1.0367193,3.3826096,233,0.0003
2132326747070439296,3597.748,4.0168,8.1415,-1.4382,0.6776,153.7,0.0709321,0.5901348,9.680233,188,0.0922
2133344104564365184,3978.9143,4.7121,8.0754,-0.2535,0.5447,274.5074,0.06297048,,,,0.445
2133344791759137152,5527.3413,4.4104,4.9687,-0.0491,0.9485,298.6354,0.7651277,0.90506357,9.42685,310,0.0511
2134950078738454016,5325.99,4.4859,5.274,0.0403,0.8978,490.6013,0.57393247,0.8616984,10.331634,305,0.0234
2135377135926967424,,,,,,,,,,,
2136027771930903808,6233.2827,4.1932,3.5625,-0.3967,1.4264,25.4186,2.7579668,1.2055997,3.5989673,284,0.0
2136815881249993600,5827.4766,4.3929,4.4755,0.0953,1.0587,108.1701,1.1658406,1.0070835,5.7489834,303,0.0468
2239684947894267392,4804.754,3.4302,3.0349,0.1766,3.261,546.9732,4.5199485,0.9802836,12.743116,653,0.0782
2241587416547315584,5905.15,3.9237,3.0183,0.1181,2.0109,309.0426,4.4616814,1.2275822,4.9546485,432,0.0085
2283857930619750144,5649.8364,4.4341,4.7735,-0.0322,0.9882,239.1472,0.88476515,0.95429766,6.636795,284,0.0076
2294170838587572736,4638.836,4.57,6.3906,0.2809,0.7653,118.5569,0.2448115,,,386,0.045
2312679845530628096,5578.8887,4.4436,4.8007,0.1995,1.0006,89.9491,0.87090933,0.91226023,10.267805,323,0.0416
2500064286492779264,4776.6523,2.5301,0.5513,-0.266,10.4362,81.118,52.202713,2.8014646,0.45509487,526,0.0045
2535107508776249856,,,,,,,,,,,
2615653023342995584,,,,,,,,,,,
2619706544757416192,5444.522,4.3441,4.696,-0.3504,1.1226,21.3246,0.9868703,,,367,0.0
2657135741633337088,5590.1895,4.2825,4.3011,-0.2545,1.2682,456.861,1.3996221,0.95759887,11.028361,416,0.0179
2726339892544401792,4497.1504,4.6699,6.8923,0.7459,0.6671,500.1483,0.16092551,0.7249286,1.0177803,110,0.6855
2788816827588309120,5045.528,2.7381,0.3947,-0.1877,9.7385,268.6383,58.39455,2.8009393,0.45505545,503,0.2717
2862328869351558272,4906.333,3.2971,2.4956,-0.0483,3.9627,87.049,8.306802,1.2413357,5.3477206,702,0.0755
2885863400349980288,3678.5461,4.637,8.4666,-0.0906,0.5863,22.3463,0.05826027,0.56369036,8.586602,188,0.0
2955981936912654592,5840.9795,4.0509,3.1418,0.0775,1.9487,89.3807,3.964748,1.1864891,5.6699305,442,0.0011
3032656414642552192,5848.9053,4.1075,3.7062,0.0543,1.4956,328.4352,2.4487257,1.0672567,8.014089,412,0.1551
3046327742219111808,5923.166,4.2673,4.0717,0.0467,1.2344,447.8535,1.7085364,1.058602,6.4579277,341,0.1246
3090083696499829376,5710.2104,4.4015,4.6914,-0.3422,1.013,58.9269,0.9773482,0.96976334,6.5790353,289,1e-04
3101382419728401408,5981.8096,4.1445,3.7677,-0.1399,1.3974,29.8929,2.231199,1.1298767,5.435317,345,0.0
3131777319158581376,5154.5796,4.4606,5.3526,0.0611,0.9365,29.5226,0.5576,,,346,1e-04
3151961363348862720,6188.2764,4.0247,3.3412,-0.4465,1.6046,455.6174,3.7115886,1.2843438,3.4791563,304,0.0264
3330907293088717824,5794.8916,4.2076,4.0665,0.0509,1.2945,271.2435,1.7451739,1.0028722,9.577768,390,0.0286
3435282862462524032,,,,,,,,,,,
3509135344808097024,4500.3535,4.6748,6.9103,0.3702,0.6594,113.3228,0.1590056,0.7251495,0.21928215,101,0.3493
3582339626395387264,,,,,,,,,,,
3641697998570813952,5366.5693,4.2717,4.3065,0.3309,1.3725,72.9784,1.4024783,,,418,0.0006
3694842171545206656,4339.8267,4.565,6.8515,0.2499,0.7564,38.7475,0.1824581,,,372,1e-04
3700295641843380224,6007.0005,4.3565,4.2197,-0.1238,1.1251,413.8314,1.4581664,1.0611393,4.621763,297,0.0004
3737308025029348608,,,,,,,,,,,
3758718711877270784,5699.3276,4.0639,3.2478,0.1829,1.9515,85.0627,3.605062,1.1570736,6.350092,456,0.0347
3784271568265259904,5734.132,4.2561,4.0992,-0.3103,1.3178,32.4108,1.6925608,0.98303664,10.63129,404,0.0
3798833775141351552,5348.1846,4.5088,5.3744,0.0262,0.8489,295.6637,0.53702915,0.8877757,5.9742446,231,0.0739
3803004978659671040,5607.3213,4.4817,5.1893,-0.3624,0.8365,310.4485,0.65470695,0.9770617,0.47623754,113,0.151
3860043690538404992,4497.2983,4.6727,6.9004,0.5006,0.6647,200.8302,0.16295017,0.72799754,0.7423781,107,0.2811
3862378262961788288,,,,,,,,,,,
3919169687804622336,3126.2878,4.8663,11.0283,0.001,0.3167,43.1159,0.008644338,,,,0.0003
3979226623526384000,4285.2,4.6652,7.2633,0.3107,0.6505,137.8691,0.12798086,0.66861856,10.508397,194,0.4284
4096449891854565760,4766.065,4.5332,6.0675,0.2792,0.8235,39.986,0.3157114,,,390,0.0005
4153637759337630720,5553.191,4.327,4.6839,0.0354,1.0693,41.4382,0.98512155,0.8924877,,371,0.0003
4157584215800708736,5444.474,4.1311,3.7809,-0.2183,1.7054,39.0053,2.2990267,1.0097611,10.844531,468,0.0
4233021429372256512,4965.1177,4.6049,5.9486,0.5154,0.7804,95.6214,0.2609255,,,,0.1197
4270547520706275328,5701.665,4.1863,3.9735,-0.811,1.4301,298.9356,1.9432114,0.98942757,11.035897,431,1.0345
4285571629874670080,5330.29,4.4208,5.1306,-0.4102,0.9641,417.9986,0.6851719,,,354,0.2487
328635920939713408,4989.118,4.4828,5.732,-0.3052,0.8559,125.7771,0.37472007,0.78667593,13.1702175,367,0.0844
402396521052843264,5089.309,4.539,5.6446,0.342,0.8428,121.3097,0.4337152,0.8107627,12.568227,394,0.0552
426758571995216768,5787.5854,4.0022,3.6039,-0.218,1.6206,481.6109,2.3248303,1.0035639,11.208538,482,0.2985
995754258812449024,5918.2515,4.143,3.8241,-0.1176,1.3908,329.0622,2.193946,1.0635679,7.5499563,381,0.1434
1000423609817438592,5805.4087,4.2058,4.1649,-0.1555,1.239,103.2329,1.5787323,0.99526507,9.32237,369,0.0021
2132681339572129536,5196.291,4.4413,5.2948,-0.1903,0.9458,769.0868,0.5853917,,,349,0.0179
2133086887563878912,4405.2397,4.5886,6.8134,0.4227,0.736,442.6704,0.16298546,0.6908353,12.929026,316,0.4336
2134850847813263360,5595.028,4.2878,4.2715,-0.1012,1.2738,743.0286,1.3689871,0.92654896,13.389977,407,0.0091
2135008387213331456,5472.6157,4.4545,5.1705,-0.1155,0.8857,1008.6734,0.8488789,0.8760179,13.191797,355,0.0958
2139225048663855872,5638.387,4.1664,4.1777,-0.0305,1.3068,1355.7734,1.8013676,0.96500653,12.067997,414,0.22
2139306790481711232,5398.98,4.2916,4.5272,-0.3629,1.2352,846.6675,1.0495527,,,378,0.0152
2143749504651818368,5714.2964,4.3581,4.6332,-0.0891,1.0311,483.3389,1.0498693,0.9620036,7.9322367,318,0.0006
2154807121292791040,4945.7534,2.5715,-0.2571,-0.0877,13.8172,516.7565,106.752625,3.000401,0.37724704,592,0.2045
2185044477033336064,,,,,,,,,,,
2210596444367488384,7668.557,4.0599,1.9788,-0.2146,1.9632,230.8906,11.866081,1.7373552,0.9574713,211,0.1099
2245652826430109184,5304.421,4.447,5.1157,0.147,0.9732,113.7241,0.6848169,,,355,0.0501
2270407952771897472,5909.2915,4.2897,4.2305,-0.1061,1.1568,116.8904,1.4701985,1.034325,6.2676587,325,0.0011
2299246592282070400,6376.4614,4.051,3.1297,-0.2692,1.6564,415.2791,3.9846594,1.3127823,2.866592,274,0.2877
2308834780352875904,5157.767,4.4831,5.3566,0.5553,0.9304,216.0437,0.5446974,,,343,0.02
2345744256120965504,4914.49,2.948,1.908,-0.3169,5.1906,54.9345,13.523054,1.4223974,3.3305438,680,0.0
2351405057377686272,4687.8354,4.5474,6.2244,0.3142,0.8026,51.7089,0.2764245,,,410,0.0
2614926005638892032,,,,,,,,,,,
2640121482094497024,3132.55,4.9687,11.239,0.0381,0.2856,169.1248,0.006237464,,,,0.4266
2881820324294985856,3805.4556,4.5545,7.8885,0.0005,0.6946,129.6823,0.093401805,,,326,0.3635
2893174259322992256,5444.6235,4.4831,5.1997,0.0112,0.8815,34.1658,0.6148022,0.9591377,0.9865415,123,0.0052
2919151080524391552,6237.3154,4.1539,3.3333,0.0881,1.5573,694.022,3.4022844,1.2614228,3.4301586,292,0.0385
2924661867160818304,6247.6133,4.2568,3.6514,0.0814,1.3415,198.0738,2.4867766,1.1880878,3.3265388,267,0.0005
2942084865853011712,6120.065,4.1911,3.7406,-0.1438,1.3511,366.9236,2.5344303,1.1762475,4.2498355,313,0.0061
2974906868489280768,5267.6655,4.4855,5.4233,0.0612,0.8585,149.5262,0.52047294,0.84739417,10.5175,300,0.3218
3073443760538892032,5785.9624,4.0262,3.7324,-0.3184,1.532,52.01,2.3417032,1.0457238,8.825173,423,0.0005
3107255598526406912,5245.569,4.4205,5.2426,-0.4875,0.9535,961.6229,0.800118,,,358,0.1769
3220926542276901888,,,,,,,,,,,
3310124801036651008,,,,,,,,,,,
3343402074506386176,5755.1987,4.0893,3.3637,-0.0984,1.8232,581.2785,3.0531635,1.1009969,7.8001666,468,0.1188
3406687485600728192,5851.6865,4.2269,4.1481,-0.1245,1.2276,128.4499,1.6070019,1.0315508,7.613449,352,0.0302
3538256769264276480,5564.98,4.3483,4.7254,0.0501,1.0436,606.9639,0.98670244,0.8955279,13.347034,367,0.1288
3606785098479012864,,,,,,,,,,,
3618386664139093504,,,,,,,,,,,
3630269399833507200,5602.392,4.3482,4.4572,0.1437,1.1613,347.8466,1.1246525,0.9093078,13.352326,379,0.0032
3693358861640279296,5673.841,4.2874,4.3892,0.1333,1.1668,49.2507,1.2648369,0.942698,11.453595,379,0.0
3701123406596146048,5591.162,4.4126,4.8056,-0.2199,1.0021,231.9474,0.8869506,0.91750664,9.936975,321,0.0024
3796690380302214272,,,,,,,,,,,
3797977118144236288,4695.5674,4.4918,6.1001,-0.0931,0.8512,434.406,0.27737525,,,348,0.0489
3857872051994269824,3334.978,5.0093,10.9126,-0.4296,0.2512,30.932,0.007279278,,,,0.0004
3923915248709126144,4832.124,2.5564,0.6866,-0.3262,9.5167,335.8174,48.082466,2.8017843,0.45506942,522,0.102
3948424496764080640,5203.3135,4.5274,5.6336,-0.2156,0.8073,32.1224,0.4279454,0.8697861,3.7180831,178,0.0
4184182737768311296,5456.991,4.4065,4.8859,-0.1546,1.0181,310.5217,0.83535403,0.8745693,,356,0.2004
4233021433662981760,5725.114,4.3634,4.4943,0.1767,1.0888,93.8333,1.1466641,0.9625125,8.894404,325,0.0712
4238527753544691712,4894.002,3.0572,1.9957,-0.1968,5.0326,100.5878,12.320201,1.3430351,4.075838,726,1e-04
294517800251711616,,,,,,,,,,,
338382713564401920,5749.947,3.9847,2.9266,0.0196,2.2274,329.5973,4.9353814,1.2781953,4.363101,445,0.0017
2133609705341815680,5995.585,4.1672,4.0637,-0.6323,1.2326,605.1476,1.8069543,1.0805103,5.6326265,331,0.0204
2134893660047959040,6156.9893,4.3104,3.8872,0.1343,1.2601,662.3268,2.0590265,1.1124213,5.2673216,333,0.1428
2135071712211140608,5703.403,3.936,3.4276,-0.1488,1.8089,1546.9796,2.7391546,1.0712329,8.365393,446,0.0523
2135124213891990912,4753.6216,4.5389,6.134,0.1614,0.8052,672.7005,0.29959756,,,375,0.0523
2135356142125982464,5227.1514,4.6066,5.9766,-0.5146,0.6854,771.9348,0.40083686,0.8652369,2.5307565,153,0.1189
2135604425595213440,6249.6133,4.0036,2.9774,-0.0035,1.831,967.2568,4.8145533,1.3630402,2.9714994,295,0.0453
2199658670194983040,,,,,,,,,,,
2200501793758177152,,,,,,,,,,,
2253774094189458432,3677.3953,4.069,8.186,-1.6125,0.6223,98.8286,0.06467074,0.57426214,12.105235,250,0.0023
2254929887069708160,5802.538,4.0902,3.4982,0.2933,1.6703,506.96,2.9181082,1.0963168,7.5536084,436,0.1883
2259354802894412928,6241.559,4.1984,3.544,-0.0127,1.4156,222.5641,2.749627,1.2059176,3.546979,281,0.0022
2264839957167921024,3170.2317,4.977,11.1509,-0.0301,0.2823,30.3811,0.007410749,,,,0.0
2289567870599358080,5397.5693,4.6079,5.6141,-0.2277,0.7475,85.4416,0.4279844,,,,0.1802
2382836143445759488,5744.416,4.1254,3.938,-0.0373,1.4026,61.6581,1.9236747,1.0023158,10.183721,415,1e-04
2632493590110613760,5485.4893,4.4349,5.075,-0.0171,0.921,389.9119,0.6557705,0.8968842,8.186013,285,0.0502
2635476908753563008,,,,,,,,,,,
2648914040357320576,,,,,,,,,,,
2868528637464028160,6061.677,4.1364,3.4066,0.1905,1.5907,459.7567,2.6309729,1.1815588,4.558292,330,0.2926
2885350546895266432,5442.759,4.4684,5.2459,-0.1267,0.8661,671.4542,0.661564,0.88517547,9.732498,302,0.0329
2937583121652951936,5284.813,4.4597,5.1554,0.3139,0.9625,413.1407,0.65487736,0.8486452,,353,0.0425
3094733088793018240,6001.657,4.2243,3.7686,-0.1624,1.3883,499.6187,2.4152775,1.1445568,5.171279,344,0.0015
3101974231859723776,5793.7017,4.342,4.5919,-0.258,1.0252,1010.8786,1.4659685,0.9872803,9.530353,365,0.2802
3107471240236703104,6434.0166,4.4592,4.6477,-3.2582,0.854,1091.4065,2.0543964,1.2280978,0.8811664,144,0.9722
3169225963647395712,,,,,,,,,,,
3205907595694244480,5780.441,4.2813,4.4204,-0.1923,1.1136,49.5306,1.2377272,0.9817885,8.146238,336,1e-04
3492502001623237888,5039.543,4.4984,5.5867,0.2875,0.8884,333.4092,0.4573804,,,438,0.1303
3567602184853029760,5726.5283,4.4256,4.7868,-0.4202,0.9659,55.0033,0.8997172,0.9952095,3.7386189,228,1e-04
3579573358218514944,,,,,,,,,,,
3582057258065666816,5475.795,4.4685,5.1997,-0.1175,0.8716,385.1082,0.64699435,0.9118794,6.465466,257,0.1153
3596333042162818304,5299.1963,4.4753,5.2773,0.0032,0.9086,289.2348,0.583649,0.8438616,12.944384,324,0.0449
3606709167752821632,5634.962,4.3937,4.8426,-0.124,0.9664,470.2486,0.86709946,0.93767595,7.845132,300,0.0899
3625009164407557760,,,,,,,,,,,
3630460126445437440,5560.009,4.4473,4.9731,-0.2526,0.9395,248.4673,0.7363758,0.94178414,5.349349,246,0.002
3721114933170707328,,,,,,,,,,,
3786035184916139136,5461.337,4.3399,4.7733,0.1959,1.0638,49.3943,0.90888554,,,361,1e-04
3788670679927991296,,,,,,,,,,,
3796072592206250624,3093.4,5.0554,11.8981,-0.2009,0.2154,3.3731,0.003817869,,,,0.0
3798552815560684672,5683.2554,4.3004,4.2747,-0.1545,1.2332,247.7894,1.4452162,0.9530212,11.683208,390,0.0008
3800129201701685504,5547.837,4.3443,4.5853,-0.2742,1.13,314.4718,1.105995,0.9148687,12.677902,384,0.0005
3905603054348141440,5770.378,4.3312,4.3555,-0.2617,1.1538,38.0813,1.3139269,0.9844726,8.734402,348,0.0
3971777500966832384,,,,,,,,,,,
4042548116644168832,5442.2124,4.4307,4.985,-0.1238,0.9778,218.8159,0.7688674,0.8639796,,344,0.127
4048015133392824064,7208.8906,4.1149,2.7387,-1.8841,1.6144,115.356,6.209012,1.5130974,0.977918,179,0.0025
4281180283478682496,5200.4404,3.3236,2.0346,-0.1134,4.268,128.613,12.240689,1.7700797,1.6555965,505,0.1974
38723395078288256,5108.0825,4.4788,5.5504,-0.1969,0.8781,198.7965,0.47699013,,,334,0.325
277493615044741376,6061.018,4.107,3.7232,-0.425,1.403,489.0368,2.6712291,1.1733214,4.8321686,343,0.5273
324889227693298560,5223.313,4.4157,5.1401,-0.1151,1.0023,250.626,0.6771965,0.88357973,10.456535,358,0.1547
351537889154226816,5750.6284,4.2614,4.0851,-0.2129,1.3141,47.1186,1.6874537,0.9870826,10.353988,399,0.0
359678187913760384,6411.1055,3.9272,2.5137,-0.501,2.1915,229.1831,7.1306906,1.4941431,2.2534757,282,0.2475
382111248777193216,5548.5527,4.3076,4.6006,0.1474,1.1117,366.916,1.0721042,0.9058207,13.469606,382,0.085
2133369840008452224,4650.389,4.5522,6.3023,0.2672,0.7905,262.5447,0.26360315,,,397,0.0543
2135398473324811392,5472.7417,4.3608,4.7315,-0.3233,1.0902,783.693,0.97293806,,,365,0.0024
2135550652604184192,5301.37,4.151,3.8431,0.3512,1.7432,1621.4087,2.7739432,1.0686977,8.864032,480,0.1572
2139300262131379584,5599.9014,4.4419,4.8995,-0.1969,0.9554,341.3295,0.8113729,0.94080436,6.764773,287,0.0025
2241743203599727744,5557.622,4.3322,4.5751,0.3114,1.1185,260.3386,1.081584,0.8996479,,385,0.0183
2265446887586501120,4862.487,2.192,-1.6112,0.1401,26.9617,255.7586,322.8579,4.100022,,556,0.4964
2634046753364013440,4499.625,4.5933,6.6825,0.377,0.7331,255.68,0.20160364,,,325,0.2255
2640121486388076032,3713.7346,4.6631,8.4807,-0.0026,0.5691,161.5974,0.056189746,,,176,0.432
2776823148594090752,,,,,,,,,,,
2837047214379099904,,,,,,,,,,,
2878641361300809856,5980.7095,3.865,3.3608,-1.2048,1.7328,681.0762,2.842045,1.1198595,6.464542,393,0.2561
2891248292906892032,5343.4775,4.5914,5.5559,-0.0398,0.7826,269.0631,0.47837296,0.91865975,0.20486334,104,0.189
2907577758566408960,4846.2227,4.5272,5.9128,0.4512,0.8449,435.8881,0.3547706,,,382,0.0456
2926039005480063616,6236.5073,4.2153,3.7566,-0.288,1.2988,771.4586,2.3147054,1.1764361,3.1730957,259,0.0317
2929750922377138816,5175.136,4.5124,5.4538,0.3206,0.8823,220.1573,0.51166224,0.82191074,,336,0.0845
3022099969137163904,,,,,,,,,,,
3059948148669499008,4777.985,4.5459,6.1089,0.2537,0.8033,33.2361,0.30322772,0.77484095,11.140697,365,0.0
3070964117005132416,6159.332,4.2989,3.9322,-0.2133,1.2244,248.092,1.9664826,1.1423762,3.2756863,261,0.0008
3085216850017388672,5618.806,4.1243,3.5915,-0.1469,1.7267,363.3576,2.8013852,1.0727984,8.448834,458,0.0024
3105507886130792448,6299.214,4.3295,3.9486,-0.3325,1.1678,706.4335,2.1134708,1.192711,1.8548683,192,0.2262
3120058170178779392,5279.709,4.4165,5.1581,-0.3989,0.9717,758.5149,0.6651836,0.89416397,9.0074,347,0.2186
3142847477107193344,7478.752,4.0426,2.433,-0.9309,1.7006,289.0005,8.052512,1.6049514,0.9092202,186,0.103
3205095125321700480,7250.282,4.1396,2.7553,-0.7163,1.5529,30.1045,6.011001,1.5119786,0.829025,167,0.0003
3279418602369232000,6369.9536,4.0524,2.9463,-0.3166,1.808,677.2645,4.6146946,1.3549917,2.7471056,278,0.4734
3319126988068404096,5637.694,4.3933,4.7483,-0.4512,1.0171,24.3904,0.9346462,0.9360886,8.854595,311,0.0
3368214650329888512,5532.083,4.3948,4.9104,-0.0149,0.9721,42.8918,0.7939166,0.89970094,10.406918,317,0.0004
3445148131761842944,5737.8066,4.3507,4.5487,0.0165,1.067,346.7639,1.1306071,0.93539685,11.063802,353,0.2036
3452333199728743936,5274.5034,4.483,5.3995,-0.2606,0.8716,36.7595,0.5244498,0.84912556,10.440749,299,1e-04
3571038605366263424,,,,,,,,,,,
3616620814104819328,5748.82,4.3772,4.6212,-0.5641,1.0379,326.9699,1.0726371,0.976315,7.067276,315,0.0008
3694743765254445312,5919.8633,4.2945,4.1977,-0.633,1.1903,454.7231,1.6514546,1.0835431,4.503362,303,0.0726
3719927426253118848,6111.698,3.9879,2.8084,-0.1263,2.079,224.6358,5.015439,1.2660456,4.4183145,424,0.0276
3738099879558957952,3391.0374,4.1033,8.7811,-1.0255,0.6145,7.6238,0.044898015,,,,0.0002
3751877374435102720,6790.8027,3.8998,2.2575,-1.1357,2.2332,511.2513,10.776402,1.6554793,1.5644715,261,0.0553
3798552811267494016,,,,,,,,,,,
3802693370192254336,5397.042,4.47,5.2119,-0.2318,0.9001,55.7083,0.61639273,0.8805741,9.0975485,299,1e-04
3817000078053804672,4451.698,4.6459,6.9432,0.2743,0.6706,253.0301,0.16127057,0.70694673,6.949251,174,0.3
3830897080395058048,4892.3335,2.923,1.8858,-0.4777,5.3213,73.065,15.854208,,,,0.0003
3871908447498807296,4842.2334,4.554,6.0418,0.3074,0.7983,198.3858,0.31730413,,,356,0.0561
4001613818434055680,,,,,,,,,,,
4021079911593673600,4493.153,4.5406,6.5315,0.0863,0.7878,25.7135,0.23005994,,,366,1e-04
4177560894633502720,,,,,,,,,,,
287622247440034688,5867.9644,4.0799,3.3424,-0.4007,1.784,70.8726,3.3742661,1.1416214,6.4463334,431,1e-04
353030751066772480,4971.86,4.5033,5.7835,-0.1173,0.842,53.2503,0.39103955,0.79538256,13.317548,404,0.0
363314964357100800,,,,,,,,,,,
385334196532776576,3020.2869,4.6976,11.8687,-0.7747,0.2235,3.5638,0.0037119307,,,,0.0002
2132699137916968576,4664.3545,4.5367,6.2644,0.0615,0.798,811.7979,0.26723838,0.7387866,12.975829,392,0.0814
2133138942567823744,5980.726,4.2065,3.7571,-0.3517,1.4138,784.4101,2.2525225,1.1301486,5.456688,347,0.077
2133150418720312832,5704.3794,4.3622,4.6965,-0.1569,1.0065,1216.8687,1.1584495,0.9453756,10.413608,350,0.0998
2133364308090816768,5721.62,3.6237,2.0804,0.3203,3.3228,1818.846,3.146717,1.0188676,10.280884,447,0.1881
2133457388621345024,4930.5264,4.501,5.7921,-0.0029,0.8554,683.0742,0.39139584,,,404,0.0314
2134726877877965568,5734.3174,4.0687,3.93,-0.3315,1.426,1302.9058,2.5388396,1.0499198,9.058748,445,0.2248
2134730897967299968,5675.134,4.2276,3.9851,-0.1209,1.4172,1054.542,1.8979872,0.971789,11.938474,432,0.064
2134776218463088896,5658.139,4.3859,4.8084,-0.1549,0.9737,998.9635,0.9427793,0.9469215,8.01551,311,0.069
2135051371246744960,5467.7266,4.4347,5.0809,-0.0111,0.9226,784.0386,0.7172587,0.8842055,10.727567,314,0.0649
2135175478621290624,5401.8975,4.3337,4.7594,-0.6288,1.1125,1220.3453,1.0570749,,,374,0.0101
2135280378903961984,5693.9297,4.2648,4.2612,-0.6604,1.2583,1305.188,1.50989,0.95988816,11.551607,398,0.1744
2136210874976312192,6131.1963,4.2021,3.8917,-0.3843,1.2678,1263.8535,1.9298283,1.0162424,9.35367,402,0.2049
2188318517720321664,2982.6692,5.0699,12.3989,-0.1176,0.2009,9.5581,0.0029183435,,,,0.0
2188906825165621120,7426.445,4.0429,2.1172,-0.1975,1.955,149.5083,10.533552,1.6816161,1.1086972,218,0.0002
2242756094328104576,,,,,,,,,,,
2303332931542914048,5933.392,4.1656,3.6507,0.2851,1.4858,227.0242,2.545281,1.0916356,7.0917463,395,0.0299
2340919358581488768,5749.773,4.126,3.8908,0.0435,1.4277,451.9423,2.0716336,1.0150194,9.800385,419,0.0007
2353440974955205632,,,,,,,,,,,
2618260274650146048,4801.769,4.5382,6.014,0.4781,0.8277,224.3939,0.33477306,,,370,0.0654
2631270761382148224,,,,,,,,,,,
2650902026099857920,5855.215,4.0764,3.903,-0.5178,1.3881,55.7822,1.9626898,1.0335479,8.490532,386,0.0
2677447294810845824,5026.5513,4.5697,5.8006,0.4522,0.8094,171.8665,0.37572637,0.7905588,13.344607,305,0.0958
2692455319291894400,3167.09,4.1113,9.5832,-0.8106,0.5374,17.6791,0.025902625,,,,0.0008
